2020-02-22 21:27:27.857 [restartedMain] WARN  o.s.b.w.s.c.AnnotationConfigServletWebServerApplicationContext - Exception encountered during context initialization - cancelling refresh attempt: org.springframework.context.ApplicationContextException: Unable to start web server; nested exception is org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'tomcatServletWebServerFactory' defined in class path resource [org/springframework/boot/autoconfigure/web/servlet/ServletWebServerFactoryConfiguration$EmbeddedTomcat.class]: Initialization of bean failed; nested exception is org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration': Unsatisfied dependency expressed through constructor parameter 1; nested exception is org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'org.springframework.boot.autoconfigure.web.servlet.DispatcherServletAutoConfiguration$DispatcherServletRegistrationConfiguration': Bean instantiation via constructor failed; nested exception is org.springframework.beans.BeanInstantiationException: Failed to instantiate [org.springframework.boot.autoconfigure.web.servlet.DispatcherServletAutoConfiguration$DispatcherServletRegistrationConfiguration$$EnhancerBySpringCGLIB$$990f5b9f]: Constructor threw exception; nested exception is org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'webMvcConfig': Unsatisfied dependency expressed through field 'loginAuthenticator'; nested exception is org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'loginInterceptor': Unsatisfied dependency expressed through field 'userService'; nested exception is org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'userServiceImpl': Unsatisfied dependency expressed through field 'userMapperCustom'; nested exception is org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'userMapperCustom' defined in file [E:\java\maydayt\target\classes\com\songhaozhi\mayday\mapper\mayDay\custom\UserMapperCustom.class]: Cannot resolve reference to bean 'mayDayConfigSqlSessionFactory' while setting bean property 'sqlSessionFactory'; nested exception is org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'mayDayConfigSqlSessionFactory' defined in class path resource [com/songhaozhi/mayday/config/MayDayDataSourceConfig.class]: Bean instantiation via factory method failed; nested exception is org.springframework.beans.BeanInstantiationException: Failed to instantiate [org.apache.ibatis.session.SqlSessionFactory]: Factory method 'mybatisSqlSessionFactory' threw exception; nested exception is java.io.FileNotFoundException: class path resource [mayDay/] cannot be resolved to URL because it does not exist
2020-02-22 21:28:12.385 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - No MyBatis mapper was found in '[com.songhaozhi.mayday.mapper.ry]' package. Please check your configuration.
2020-02-22 21:28:12.394 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'scheduleMapper' and 'com.songhaozhi.mayday.mapper.mayDay.ScheduleMapper' mapperInterface. Bean already defined with the same name!
2020-02-22 21:28:12.395 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'articleMapperCustom' and 'com.songhaozhi.mayday.mapper.mayDay.custom.ArticleMapperCustom' mapperInterface. Bean already defined with the same name!
2020-02-22 21:28:12.395 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'categoryMapperCustom' and 'com.songhaozhi.mayday.mapper.mayDay.custom.CategoryMapperCustom' mapperInterface. Bean already defined with the same name!
2020-02-22 21:28:12.395 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'linkMapperCustom' and 'com.songhaozhi.mayday.mapper.mayDay.custom.LinkMapperCustom' mapperInterface. Bean already defined with the same name!
2020-02-22 21:28:12.395 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'logMapperCustom' and 'com.songhaozhi.mayday.mapper.mayDay.custom.LogMapperCustom' mapperInterface. Bean already defined with the same name!
2020-02-22 21:28:12.395 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'optionsMapperCustom' and 'com.songhaozhi.mayday.mapper.mayDay.custom.OptionsMapperCustom' mapperInterface. Bean already defined with the same name!
2020-02-22 21:28:12.395 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'scheduleMapperCustom' and 'com.songhaozhi.mayday.mapper.mayDay.custom.ScheduleMapperCustom' mapperInterface. Bean already defined with the same name!
2020-02-22 21:28:12.395 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'tagMapperCustom' and 'com.songhaozhi.mayday.mapper.mayDay.custom.TagMapperCustom' mapperInterface. Bean already defined with the same name!
2020-02-22 21:28:12.395 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'themeMapperCustom' and 'com.songhaozhi.mayday.mapper.mayDay.custom.ThemeMapperCustom' mapperInterface. Bean already defined with the same name!
2020-02-22 21:28:12.395 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'userMapperCustom' and 'com.songhaozhi.mayday.mapper.mayDay.custom.UserMapperCustom' mapperInterface. Bean already defined with the same name!
2020-02-22 21:28:12.395 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'articleCategoryMapper' and 'com.songhaozhi.mayday.mapper.mayDay.generator.ArticleCategoryMapper' mapperInterface. Bean already defined with the same name!
2020-02-22 21:28:12.395 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'articleMapper' and 'com.songhaozhi.mayday.mapper.mayDay.generator.ArticleMapper' mapperInterface. Bean already defined with the same name!
2020-02-22 21:28:12.395 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'articleTagMapper' and 'com.songhaozhi.mayday.mapper.mayDay.generator.ArticleTagMapper' mapperInterface. Bean already defined with the same name!
2020-02-22 21:28:12.396 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'attachmentMapper' and 'com.songhaozhi.mayday.mapper.mayDay.generator.AttachmentMapper' mapperInterface. Bean already defined with the same name!
2020-02-22 21:28:12.396 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'categoryMapper' and 'com.songhaozhi.mayday.mapper.mayDay.generator.CategoryMapper' mapperInterface. Bean already defined with the same name!
2020-02-22 21:28:12.396 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'linkMapper' and 'com.songhaozhi.mayday.mapper.mayDay.generator.LinkMapper' mapperInterface. Bean already defined with the same name!
2020-02-22 21:28:12.396 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'logMapper' and 'com.songhaozhi.mayday.mapper.mayDay.generator.LogMapper' mapperInterface. Bean already defined with the same name!
2020-02-22 21:28:12.396 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'menuMapper' and 'com.songhaozhi.mayday.mapper.mayDay.generator.MenuMapper' mapperInterface. Bean already defined with the same name!
2020-02-22 21:28:12.396 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'optionsMapper' and 'com.songhaozhi.mayday.mapper.mayDay.generator.OptionsMapper' mapperInterface. Bean already defined with the same name!
2020-02-22 21:28:12.396 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'tagMapper' and 'com.songhaozhi.mayday.mapper.mayDay.generator.TagMapper' mapperInterface. Bean already defined with the same name!
2020-02-22 21:28:12.396 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'themeMapper' and 'com.songhaozhi.mayday.mapper.mayDay.generator.ThemeMapper' mapperInterface. Bean already defined with the same name!
2020-02-22 21:28:12.396 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'userMapper' and 'com.songhaozhi.mayday.mapper.mayDay.generator.UserMapper' mapperInterface. Bean already defined with the same name!
2020-02-22 21:28:12.396 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - No MyBatis mapper was found in '[com.songhaozhi.mayday.mapper]' package. Please check your configuration.
2020-02-22 21:28:14.835 [restartedMain] WARN  o.s.b.w.s.c.AnnotationConfigServletWebServerApplicationContext - Exception encountered during context initialization - cancelling refresh attempt: org.springframework.context.ApplicationContextException: Unable to start web server; nested exception is org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'tomcatServletWebServerFactory' defined in class path resource [org/springframework/boot/autoconfigure/web/servlet/ServletWebServerFactoryConfiguration$EmbeddedTomcat.class]: Initialization of bean failed; nested exception is org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration': Unsatisfied dependency expressed through constructor parameter 1; nested exception is org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'org.springframework.boot.autoconfigure.web.servlet.DispatcherServletAutoConfiguration$DispatcherServletRegistrationConfiguration': Bean instantiation via constructor failed; nested exception is org.springframework.beans.BeanInstantiationException: Failed to instantiate [org.springframework.boot.autoconfigure.web.servlet.DispatcherServletAutoConfiguration$DispatcherServletRegistrationConfiguration$$EnhancerBySpringCGLIB$$c35d7aed]: Constructor threw exception; nested exception is org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'webMvcConfig': Unsatisfied dependency expressed through field 'loginAuthenticator'; nested exception is org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'loginInterceptor': Unsatisfied dependency expressed through field 'userService'; nested exception is org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'userServiceImpl': Unsatisfied dependency expressed through field 'userMapperCustom'; nested exception is org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'userMapperCustom' defined in file [E:\java\maydayt\target\classes\com\songhaozhi\mayday\mapper\mayDay\custom\UserMapperCustom.class]: Cannot resolve reference to bean 'mayDayConfigSqlSessionFactory' while setting bean property 'sqlSessionFactory'; nested exception is org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'mayDayConfigSqlSessionFactory' defined in class path resource [com/songhaozhi/mayday/config/MayDayDataSourceConfig.class]: Bean instantiation via factory method failed; nested exception is org.springframework.beans.BeanInstantiationException: Failed to instantiate [org.apache.ibatis.session.SqlSessionFactory]: Factory method 'mybatisSqlSessionFactory' threw exception; nested exception is java.io.FileNotFoundException: class path resource [mayDay/] cannot be resolved to URL because it does not exist
2020-02-22 21:29:44.259 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - No MyBatis mapper was found in '[com.songhaozhi.mayday.mapper.ry]' package. Please check your configuration.
2020-02-22 21:29:44.268 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'scheduleMapper' and 'com.songhaozhi.mayday.mapper.mayDay.ScheduleMapper' mapperInterface. Bean already defined with the same name!
2020-02-22 21:29:44.268 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'articleMapperCustom' and 'com.songhaozhi.mayday.mapper.mayDay.custom.ArticleMapperCustom' mapperInterface. Bean already defined with the same name!
